"Movie_name","Usernames","Date","Content","Rating"
"TANGLED","judywalker2","24 November 2010","Disney is back with Tangled and they have finally found themselves again. First I have to say as much as I loved Tangled it made me sad and angry that Disney could not accomplish the same thing for The Princess and the Frog. Here was there one chance to showcase a Black princess and they missed the mark by a football field. Well so much for that.Back to Tangled. The animation is more than great. The characters are well drawn and thought out, especially the true villain-the old lady. Disney movies are only as good as their villains and heroines; this movie does a great job at both while also giving you a good hero. It is funny and bright, cute and sad. Everyone should spend an afternoon with Tangled. Though the music is not the ""knock your socks off"" great it is good and goes well with the plot. 10/10","
            10/10
            "
"TANGLED","dylanhook","21 August 2012","Let me start by saying that I'm an 18 year old male, and was kinda dragged into watching this by my girlfriend, who is a big fan of the Disney princess movies. I finally gave in the other day, and I've very glad that I did. The movie looked gorgeous, the animation was spot on; all while holding on to the classic Disney feel. The main characters are extremely likable. Repunzel is your typical Disney princess style character: sweet, funny, etc. Eugene, aka Flynn Rider, kinda stole the show for me, but maybe that's because I'm slightly gender biased. Nonetheless, you can't deny his wit and humor. Maximus the horse fills the role of animal sidekick perfectly; just as good as Donkey was to Shrek even though he doesn't talk. While the plot is relatively predictable, it was still quite an enjoyable movie. I didn't find myself to be bored at only of the parts, and I was laughing a lot more than I had expected to. This movie is an instant classic, and a near perfect example of what animated fairy tales should be like if they want to appeal to a wide range of viewers, not just tween girls. The ending was sweet and should leave everybody happy. I think there's enough fun in this movie for all ages, including an 18 year old guy like me.","
            10/10
            "
"TANGLED","thekyles99","5 March 2011","Omg how i moaned when the daughter wanted me to sit down and watch this with her as so i finally did and yes i will not complain again about the wonders of Disney! This was such a well put together story by the team of Nathan Greyo and Byron Howard, the same team who brought us another goody from Disney ""Bolt "" They seem to like revolving their stories about young girls who dream of being either stars or princesses. This time they take on the old fairy tale classic Rapunzel with of coarse putting their very own twist on the tale. Disney movies used to turn me off as i just couldn't get by the musical numbers that usually accompanied them however I thank the TV show 'Glee' for turning my taste patterns around, it's not such a bad thing. Rapunzel (voiced by Mandy Moore ) has been held captive due to her long magical locks of hair, in a tower, now a teenager she spends the days trying to keep herself busy amidst her tight surroundings by dreaming of stars and playing with her only friend in life a small chameleon. When a chance and surprising visit from a fleeing thief who only scaled the tower to avoid be captured by the royal guards barges into her life changing it for all the good. A great story that had me , who slowly is becoming more and more of a fan of Disney's day by day, actually wanting more as the 80 or so mins just flew by. Attention to all dad's out there... it's not that bad just give it chance!!","
            10/10
            "
"TANGLED","neonboy619","26 November 2010","Tangled continues in Disney's animation legacy of timeless classics. Being Disney's first fairy tale outing done in CGI, it's easy to have doubts. The marketing for this film didn't really do Tangled any favors either. Originally titled Rapunzel, the name change to Tangled and the shift of focus onto the male co-star Flynn Ryder in the merchandising was done as a way to try to get more boys into the theater. Despite this faulty marketing move, Tangled is very much Rapunzel's story and Rapunzel is the star of this instant classic. Sticking very close to the roots of the original German Rapunzel fairy tale, Tangled's story is one about overprotective parental figures and the need to want to break free. Mandy Moore voices Rapunzel and sings for her. Yup, this a musical. This is a big grand musical in the classical Disney style with songs by Alan Menken and Glenn Slater. Alan Menken was the one who brought Little Mermaid, Aladdin, Beauty and the Beast and Enchanted to life; to name only a few. Moore really gets to the heart of Rapunzel and truly owns the part, but the real surprise is Donna Murphy as our main villain Mother Gothel. A true hero is measured by it's main villain and Mother Gothel does not disappoint.Every great Disney classics needs supporting characters. What would Mary Poppins be with Bert and the Banks' Children. What would Belle be without the enchanted objects. Snow White is just a lost girl in the forest without those dwarfs.An amazing supporting cast of characters that include Rapunzel's color changing chameleon companion Pascal, the scene stealing horse Maximus, and the main male co-star Flynn Ride accompany Rapunzel in her quest. Pascal and Maximus are animal companions but have more in common with Meeko and Percy from Pocohantas than Sebastian and Flounder from Little Mermaid for the fact that they don't talk. While they are without speech, they are fully fleshed out characters and you know exactly what they are trying to convey with their sometimes hilarious reactions. Maximus was especially a personal favorite of mine. Zachary Levi from the TV show Chuck voices and sings for Flynn Rider and it's easy to see why Disney would choose to up sale him in the TV ads. I would have to say that he's one of the most fleshed out Disney heroes since Aladdin. Tangled is a big grand epic Disney musical done in the classic sense with the modern rendering of CGI animation. This is for sure to be seen for years and years to come and I can't wait to include Tangled in my Disney Collection. I highly recommend this one.http://neonboy619.blogspot.com","
            10/10
            "
"TANGLED","slcjared","23 October 2010","I saw the finished movie at the screening before the wrap party. The movie works on every level. The Characters, the animation, the story, the score, the romance, and it's all very cute as well (in a way Disney can apparently still pull off). The one thing that I didn't get into was the songs (Except maybe the ""Mother Knows Best"" reprise). They were a little weak melodically and you won't be singing them for weeks like I do ""Part of Your World"" every time I watch the ""Little Mermaid."" However, the songs are good enough not to bring the movie down. There are so many touching scenes in this movie and you will love all of the characters by the end and have an amazing time in the process. It is definitely worth seeing in the theater, as this is probably the prettiest computer animated movie I've seen. I just can't wait to see it in stereo!(BTW, I'm a 30 year old male who grew up with Disney. And I feel like I'm being objective when I say this movie works as a movie and not as a movie exclusively for 10 year old girls.)","
            10/10
            "
"TANGLED","jergasmic","24 November 2010","I was very sketchy walking into this movie. I didn't know what to expect, it's Disney which is promising, but it's also Disney's first CGI Disney movie that got a PG rating, so it seemed different. It was pretty hard for me to choose between 'Tangled' or 'Burlesque' but I'm glad I made the decision to watch 'Tangled'. This film has everything, for everyone, boys girls and tongue in cheek humor for adults. It's Disney's answer to Shrek, but in a classy way, that doesn't feed off of pop culture. The story of the film is simple. Rapunzel is a princess that has hair that has power to heal and keep people young, but once it's cut, it loses all power. When Rapunzel was just an infant she was kidnapped by an old woman who locked her away in a tower to keep her hair all to herself. Rapunzel grows up thinking that her kidnapper is in fact her mother, and the reason she's locked away is because her 'mother' wants to keep her safe from the hardships of the world. I'd tell you more about the movie but I don't want to ruin it. Let's just say she runs away. Very simple, fairy tale plot.I was kind of saddened that Disney has succumbed to making Princess movies using CGI, but watching this movie I realize that some scenes wouldn't have the power it had, if it were in 2D. The lantern lighting scene, for example, was amazing. It wouldn't have been the same in 2D. The music, was perfect. Enough musical number to keep Disney fans more than satisfied and not enough to where it's overkill. The songs were heartfelt and meaningful, they all served a purpose, it wasn't just a nameless song thrown into the movie. The voice acting, by Mandy Moore and Zachary Levi were amazing. I was a little sketchy about Mandy. I'm a long time fan, but I wasn't sure if she had the right voice to be a Disney Princess. She gave Rapunzel so much life, and innocence, I couldn't think of any other actress who could play her better. Zachary gave Flynn life, and humor, and made him a very likable character. However, the two characters that stole the show were Pascal, the chameleon, and Maximus, the horse. Although these supporting characters have no speaking lines, through actions and emotions, you know exactly what they want to say, and the message comes in loud and clear. This movie has enough action and comedy to keep boys happy and enough emotion, romance and drama to keep the girls happy. There are a few scenes that made me tear a little, well maybe more than a little. Some scenes have so much emotion and depth that it tugs at your heartstrings, and gives you goosebumps, especially the lantern scenes. Disney is testing the waters of their film making with this one. There were many alcohol references and even references about being drunk. There's violence, people getting stabbed, and yes, even blood. Which you never see is Disney movies. Overall, I highly recommend this movie, to everyone. Anyone could enjoy this movie. It's very hard not to like it. With theater prices so high, I suggest you don't spend 10 dollars to watch Cher and Christina, but watch 'Tangled' instead. They don't make movies like this anymore. It's much better than last year's 'Princess and the Frog'. Rapunzel is now in the line-up of classic Disney princess. I cannot stress how amazing this film is. Go out and see it.","
            10/10
            "
"TANGLED","misterembryo","29 November 2010","Rather than your ordinary Once Upon a Time, the story of Tangled starts with a voice-over from Flynn Ryder, our egotistical antihero, warning you that this is a story about how he died. This American Beauty style prologue is a clear indication that although it's a Disney movie, this story is not without the darkness of Grimm. As Disney's 50th animated feature film, Disney freaks and general moviegoers alike will be pleased to find that Tangled is worthy of the golden hallmark. It's beautifully animated, full of surprises, and really funny. I'll even go so far as to say it has the power to jerk a few tears.Disney decided to go with an alternate title instead of sticking to the original Rapunzel. It works because this imaginative retelling seems to be a little more than a story about a girl with long hair. It's also a story about an old woman consumed with a fear of dying. Her name is Gothel, and she's the figure that sets all the action in motion by kidnapping the baby princess at birth. She did this because she's aware of the magical properties that lay hidden in our heroine's golden locks: sing a special song to it, and you can live forever.Gothel hides Rapunzel away in a tower, raises her as her own, and forbids her from seeing the light of day, urging the world is an evil place. This is creepy within itself, and among all the Disney villains, Gothel is by far one of the creepiest, reminiscent of the mom in Stephen King's Carrie, from the scary way she keeps her daughter sheltered down to the scary way she is ultimately defeated.Gothel at least had the decency to provide Rapunzel with a library of books. This has kept Rapunzel occupied for all the 18 years she spent in isolation, and has made her apt at a range of activities some of us may never learn: painting, paper mache, charting stars. Still, she longs to see the world, if only to find the source of the floating lanterns: mysterious lights that fill the sky every year on the night of her birthday.Flynn Ryder's not your average knight-in-shining armor. He's more like Gaston in a Han Solo costume. Poor Flynn is in enough trouble as it is, constantly hounded down for stealing a prized possession from the royal family. Aside from the palace guards, Flynn has to deal with twin goons that resemble Jason Stathem and a tenacious police horse. Next thing you know, Flynn is stuck with a teenage girl in desperate need of rebellion.Mandy Moore and Zachary Levi provide the speaking and singing voices for our two protagonists, and do a phenomenal job. The voice acting is pitch perfect, just like the music composed by the legendary Academy Award-winning Alan Menken.I can't wait to see Rapunzel at Disneyland, not just because she's smoking hot, but also because it'll be entertaining to see eight guards following close behind to accommodate her long head of hair. The 260 million dollar budget makes this the most expensive animated feature to date. Considering the magic it will bring to households 50 more years down the road, Tangled is worth every penny.","
            10/10
            "
"TANGLED","iloveUGA123","11 January 2012","I absolutely loved this movie!! Disney originally tried making another princess movie a few years ago, Princess and the Frog. That movie was not good at all!! Disney is known for their amazing princess movies, and that was not one of them, and I have know idea what happened with that movie! Now that Disney has made this movie, they are back on top with their incredible princess movies!! The music was wonderful, and the movie was a little different from their usual princess movies. This one was funner and more modern, but they still had the whole princess feel to it, which is what Disney is known for! Disney's other movies, that don't have music, and aren't a princess movie that have been coming out over the years are good too. They just haven't made a princess movie like this one since The Little Mermaid, Aladdin, etc. I would definitely watching this movie, no matter what age! Especially if you grew up watching their princess movie, I absolutely know that you will love this movie!","
            9/10
            "
"TANGLED","hayonthego","24 November 2010","I will start by saying that I am a 62 year old grandfather of three (9, 8, and 5) who has no connection to Disney in any way. I took the grandkids today to see this movie and they loved it, as did I. The 3D is worth going to. There is enough silliness, adventure, and romance to allow boys and girls of almost all ages to love this show. There were some funny lines in the show that kids would not understand, but adults would enjoy. I heard a gentleman laughing throughout the whole show. I am not around teenagers, so I am not sure how a teenager would respond to this show. The storyline was different but predictable. That should not discourage anyone from going to this show. I would rate it as one of the best, if not the best animation show I have ever seen. This show is a winner as a family show.","
            10/10
            "
"TANGLED","SGuy157","5 January 2011","I will start off by simply saying that this movie is excellent. No, the word excellent doesn't even describe this movie well enough, because it is better than excellent. I could not take my eyes away movie for the hour and a half of the film. Even if the movie was seven hours long my eyes would still be glued to the screen for the whole time. Along with Up, this has to be the best animated movie ever made.The animation was outstanding, and I was amazed at all of the little details in all of the characters, objects, and backgrounds in every frame of every scene. The film is full of breathtaking and amazing images. The scene with all of the floating lanterns was one of the most beautiful things I have seen in a movie. Nothing could have been done to improve the amazing visuals and animation used.Before first seeing the movie, I hadn't realized that it was a musical, so that was a pleasant surprise for me. I have heard people say that the movie was great while the music was only average or not that good. I, on the other hand, thought that the music was wonderful and fit perfectly with what was happening, whether it be the action and fighting scenes or the calmer scenes like the lantern scene.Also, this movie actually made me laugh, and I don't laugh much during most animated movies. Personally, I thought that the dialogue was great and all of the characters worked well together. I especially loved the relationship with Rapunzel and Flynn, because it could be comical at one point and then touching at the next. And not only was the dialogue be used for comedy, but it also was used to create beautiful and touching scenes. Even thinking about the line were Flynn told Rapunzel she was his new dream and when she told him that he was hers gives me chills.I really hope that this movie gets an Oscar. True, Toy Story 3 and How to Train Your Dragon were both outstanding movies, but I think Tangled is the most deserving in the animated film category. Every aspect of the film was perfect. The animation, the story, and the score all were excellent and when combined they made a movie that couldn't have been better.Congratulations Disney, you've got me tangled. I wish I could see it again, but unfortunately I think I'll just have to wait until it comes out onto DVD. I hope to see more movies like this in the future.Oh, and by the way, I'm a guy. A teenage guy. So really this movie should appeal to all audiences. If you love a good movie that is charming, funny, beautiful, and touching, then go see the movie Tangled. You won't be disappointed.","
            10/10
            "
"TANGLED","valen060","6 December 2010","Before I begin the review, I must say that Disney has made quite an accomplishment in making this the 50th animated movie in their history since ""Snow White"" back in 1937! What an era that was! As for the movie, changing the title to ""Tangled"" from ""Rapunzel"" does indeed reach out well with its young audiences. The cast was well-selected, the animation was complex, yet brilliantly crafted, and the song arrangements felt traditional in terms of what the past Disney fairy tale-based films had done before, which captured my attention and kept me interested even more. After all, Mandy Moore did a stunning job providing the speaking and singing voice of Rapunzel herself. The song titled ""I See the Light"" was very noteworthy among them all since I felt a similar, positive feeling as I did with Aladdin's ""A Whole New World.""I wasn't bored in the least on the storyline, it made me want to see more as the plot began to develop even further. At one point, I couldn't help but feel sorry for the two main characters' (Flynn and Rapunzel) inner struggles and how they really feel about one another, but that's exactly what I was hoping! Growing up among Disney's most memorable canon animated films throughout its history has been something I've followed since I was born (the late 1980s). I have seen all of the previous 49 animated movies and ""Tangled"" has definitely made itself worthy to reside in its rightful place as the official #50! THIS is a must-see and I think I'll be looking forward into seeing it again and again whenever I choose!","
            10/10
            "
"TANGLED","lvilaguillen","14 January 2011","One word came to my mind when I saw this magnificent work of art: Disney. Then I just knew how was it gonna be... what a beautiful movie! what a great characters! As many of you I'm gonna sound repetitive but... it surely worths it... Disney's classics are back. And there's no Pixar in here... no mates, that was all Disney! What we have here is a real Disney Princess (not like that sad intend to go back in time with The Princess and The Frog), a real one. With a dream, with a lovely voice, and no boundaries! Who wants to go beyond and beyond... and what is most important... she takes us with her! I felt there inside from the very beginning until the end. And of course without adding the fact that there's unexpected parts: no one can say that the end (you know what I mean, not to spoiler you) was expected... TOTALLY AWESOME! (when I've got here in fact I felt like you all were reading my mind!!! All of us where in the same theater, in front of the same screen the whole movie). My speech is intended to transmit all my passion! Would you mind reading?","
            10/10
            "
"TANGLED","dutchs-1","22 January 2011","I'll never get this magic stuff. If you put a magic flower under a basket, won't it die from lack of light? And if you use it to save the queen in childbirth, why will the baby have magic powers? And why her hair? That's why I flunked out of Hogwarts. But what a fun film. Rapunzel is not just beautiful, she's seriously cute. And unlike the saintly Snow White and Cinderella, she's got a marvelous streak of spitfire in her. There's hilarious slapstick and barbed dialog. The villainess is classic Disney wicked stepmother, smarmy and selfish, whose physical beauty only serves to accentuate the evil within. She meets a most satisfying demise. The lighting of the lanterns, Rapunzel's whole motivation for leaving her tower, is breathtakingly beautiful. And on a technical note, this film got a writeup in Scientific American for advancing the frontiers of animation. Previously, extremely complicated motions of hair or clothing became rigid because the algorithms couldn't handle the complexity. The animators solved that problem. Also, a flood scene is the most lifelike CGI water I've ever seen. My only complaint, which made me consider giving the movie a 9, is that wicked stepmom has a couple of tedious musical numbers that the film could have omitted with no loss.","
            10/10
            "
"TANGLED","celtic_dove","20 January 2011","After seeing the previews I thought it'd be a light hearted and fun movie to watch but it just exceeded my expectations.The humor is only slightly outranked by the facial expressions, particularly those of Rider. Maximum was hilarious. A horse with a mind of his own that can do quite a number of 'stunts'.I would highly recommend this movie not only to adults but for young children as well. It's fast, exiting and very entertaining.I didn't find any parts to be 'slow going' and it certainly put a new slant on the old story of Rapunzel.A real 'feel good happy' type of movie.","
            10/10
            "
"TANGLED","LinkGoku","22 February 2014","Rapunzel has grown up secluded in her tower never aloud to leave, but on her birthday there's a huge lantern festival, she wants more then anything to see them and goes on an adventure.Tangled didn't look that good to me from the previews but once I finally watched it I was blown away.As usual Disney creates amazing songs to accompany their stories. The actors lending their voices all did amazing especially when singing!It doesn't matter your age or gender this movie is a must see. Great humor! Lovable characters! and some of the most beautiful images in any movie in recent memory!Simply a masterpiece!","
            10/10
            "
