"Movie_name","Usernames","Date","Content","Rating"
"PRINCESS MONONOKE","Quinoa1984","11 June 2006","Some might watch Princess Mononoke and find ambiguity at times. It's goes beyond formula into something that challenged me, the interplay between the forces of nature where sometimes the seemingly 'good' side is not what it seems, until the bigger, darker picture comes into view. It's a purely imaginative effort, with a level of dramatic- more over cinematic- power that I'd compare with Kurosawa on a level. Princess Mononoke, in its uncompromising way, details the violence without pulling away while also being rather anti-violent in the process. It is also hard to pinpoint on any one level. Visually it's got so much going on to practically experience the abstractions that Hayao Miyazaki folds up into the rest of the story. The story itself trails along with the best of epic fantasy, with this crucial, earth-shattering quest that works on that level of action-adventure (possibly more for adults despite the PG-13 rating here in the States) as well as the mythological side of things. Some have written that it is a bit of a complex film in structure and storytelling, bordering on confusing. I would disagree, though I can see what they mean- you have to pay closer attention than usual of more American films. But on a more profound level, if one could call it such, it's really not hard to follow.The hero of the film, interesting enough, is the type of tragic hero, though with one clear sight amid the chaos on the two sides he encounters- peace. He is cursed by a sort of wormy-jelly demon that runs unyielding in the darker recesses of the world. He searches for something to rid him of his scars while on the human side at some points (mostly dominated by the women impressed- or against- his skills), and with those of the wolves on the other side. The title character is part of the latter, though also human, bringing a little more of the underlying symbolism with a character. Then there are also the boars ready to destroy the humans, even to their demise. Amid the battles that rage on, leading to the significance of a certain 'Deer God' as the centerpiece of the balance of the forests and civilizations, not too much is made explicit. At the same time, the side taken by the cursed hero is even questioned by one character, and with that part connected with the others the story trumps what could have been a kind of smothering over-symbolic representation into what is necessary and spectacular about the film.In fact, I would estimate on just the near bravery of what Miyazaki is achieving in the film, it's one of the best films of its kind. And 'of its kind' in this case is the animated film that breaks conventions and the typical 'good vs. evil' logic. Many times the suddenness of things had me wide-eyed, and each creature or little variance on the creations- both good and evil- are elaborated with out compromise. The digitally-animated worm-Jelly type monsters are some of the more memorable ones, to be sure, as they book-end the picture in different extraordinary ways (the climax in particular probably ranks with the best of the last decade or so). The tiny bobble-headed alien creatures are also a delight as they rattle and gather and multiply and flee all around; this is the kind of scene that is dream-like to a truly weird and bright sensibility. And many scenes that have more of that samurai-movie quality to them (again, Kurosawa) are extremely well-done on their own as then they become mixed around again with the fantasy elements.To say that the film is really a 'family' film might be not entirely accurate, as some of the battle and attack footage is pretty graphic in its own ways, if not as much as other more adult anime like Fist of the North Star or Ninja Scroll. There are even moments I would say that, had I been little and watching some of the more twisted and macabre scenes, I might have cried from it. But this is a credit to Miyazaki and his Studio Ghibli; for older kids this could mark as something that is, indeed, foreign to their expectations, at least American ones. It is a work of art, not just animation, that takes chances and isn't afraid to go for the right twists and leaps of creation and at the same time keeping its message noticeable but not overbearing. It's a film I can't wait to see again, and likely my favorite of the filmmaker's too, with the same cinematic drive as in the other works I've seen but reaching the ambitious heights it intends.","
            10/10
            "
"PRINCESS MONONOKE","HeyMrPiccolo","24 July 2000","I have seen many many animated features, but none compare to the talent that is shown in this anime. After seeing this for the first time, I could see why so many animators (especially disney animators) consider Mr. Miazaki a GOD! His animation style has the best ""flowing motion"" I have ever seen.The American dubbing team, whoever they are did an excellent job picking voices, they got top notch actors to do the job right (unlike most animes today). They even took on the hair-pulling task of RE-ANIMATING the mouth movements to match!This is by far one of the best films I have ever seen.","
            7/10
            "
"PRINCESS MONONOKE","Gresh854","22 July 2018","I'm so thrilled that I decided to watch Princess Mononoke for the first time ever on the big screen. Studio Ghibli is just nonstop in terms of their animated quality (leaving most animated studios in the dust) even in times like the 90s when this film was released. The action sequences are crafted with such care and such brutality that it's hard not to be remarkably energized by them. The characters surrounding the movie are so engaging and iconic which immensely supports a deeply fleshed-out and powerfully thought-provoking story. Princess Mononoke is a breathtakingly painted tale of a man on a quest to balance two opposite ends of a war filled with hatred, greed, and violence. The conflict of siding between two teams is quite apparent in the film, and it's resolutions are as beautiful as they are significantly important in the real world throughout human history and especially today. (Verdict: A)","
            2/10
            "
"PRINCESS MONONOKE","Boba_Fett1138","3 July 2012","You really don't have to be into anime to appreciate some of the movies that the genre has to offer. Some of them are being simply so good and captivating that basically everybody should be able to get grabbed by it. And I feel that this is one of those movies, that is being a great blend of adventure and fairytale elements.It's really a movie that speaks to your imagination. It's set in a fantasy world, that still feels and looks a lot like our world and the movie is literally loaded with some great and impressive looking fantasy creatures, with the one even bigger and more amazing than the other. In essence this is a mankind versus nature type of movie, in which nature does a lot of fighting back! I can definitely see how ""Avatar"" got 'inspired' by this movie and it features some similar themes and at times also a similar type of atmosphere in it. And I should say though that I liked this movie far better than ""Avatar""! The themes worked out better and were overall more effective and as a whole the story of this movie worked out more pleasantly.I should admit though that the movie can get quite hard to follow at times, will all of its things that are happening and characters that are in it. But this is a 'problem' I have with basically every anime and it very rarely ever ruins the movie experience for me, so it's no complaint or problem really. The movie has some great strong characters in it that can hold their own, amidst all of the great and powerful looking creatures in this movie. And there really are a whole bunch of characters in this movie but this never becomes anything distracting and the movie also never looses its focus. All thanks to some great storytelling skills of course, by Hayao Miyazaki.The animations are absolutely great looking and help to give the movie a great and effective fantasy atmosphere. What I also like about it is that's being such an easy thing to exaggerated things when your animation it, especially all of the action but everything in this movie feels 'real' and doesn't goes over-the-top with things, despite the presence of lots of fantasy elements and characters in it.Another thing worth mentioning is the musical score by Joe Hisaishi. Some great stuff!Whether you like anime or not, this is a great fantasy-adventure movie for everybody, everywhere!9/10http://bobafett1138.blogspot.nl/","
            1/10
            "
"PRINCESS MONONOKE","seamas","11 January 1999","I saw this film in Japan, in Japanese with no sub-titles, I don't speak a word of the language and I was still enthralled!  It is Miyazaki most visually intense (surpassing, at long last, Nausicaa) and is alive with color and movement the like not yet seen in anime.The story is complex, and after talking with Japanese friends, it is clear that much of it went over my head (particularly that relating to specific Japanese myths), but the important elements came through. Miyazaki's long infatuation with technology verses nature and man's relation to God (or gods) weave throughout the film as does his trend for strong women characters. Even with the language barrier, the film is of such intense emotion that it caries you through to the end. The change in dynamic between the crashing fight scenes and the quiet scenes of healing by the lake is so broad and so well paced that I can't remember a film where my emotional state was so expertly varied.If you have a chance to see this film, in any language, I recommend you do.","
            1/10
            "
"PRINCESS MONONOKE","baumhenrik","4 April 2019","When I first saw 'Princess Mononoke' on Christmas eve back in 2006 I was 10 years old and couldn't really follow the story since I was quite disturbed from the explicit graphic content. Especially the giant pig suffering of a demonic disease scared the hell out of me back than. But never less is knew that this movie is something special, something I have never seen before. Since then I became a huge fan of Studio Ghibli and watched nearly everything they have produced. But still 'Princess Mononoke' stands out to me as their best work and to me is Hayao Miyazakis masterpiece. The topic of this movie is just as simple as complex. It's the fight between human culture coming with the technologic industry versus the nature and its variety of animals living in it and to this day it's a pretty relevant topic. The way both sides are portraied in this movie is just beautiful. Miyazaki manages to show both sides with all their strength and weaknesses. There's no good side or bad side. Instead every side can be understood by the viewer and even if you don't agree with their opinions you still are able to see why each side acts like they do. The visual work is top notch like always with Studio Ghibli. I love how they create a feeling for nature as one whole organism. I really recommend everyone to go watch this movie. To me this is one of the best movies ever created.","
            3/10
            "
"PRINCESS MONONOKE","TheMovieDiorama","28 February 2018","I've found it, I've finally found it. Studio Ghibli's magnum opus. The greatest anime feature film I've ever seen. Possibly the best fantasy film I've seen as well. This, this is absolutely incredible. Flawless. The story involves a young warrior who is injured with a supernatural curse. He leaves his remote village in search of a remedy but is caught in the midst of a battle between humans and divine beasts. Depicting the clash between the natural ecological system and the modern urbanisation of mankind. Two opposing ideals and environments that struggle to cohabit in unison. An important environmental statement: be good to nature and nature will be good to you. A fundamental statement that doesn't at all feel preachy, but yet it's ever so present throughout every artistic scene. Strip away the fantasy elements and you are still left with a poignant plot that consistently engages throughout its runtime. Every scene matters, every scene builds upon each other like a stack of bricks to then culminate for an epic third act. The animation is stunning. A work of art. The imagination and creativity that is portrayed on screen is a wonder to behold, and will appeal to everyone. The English dub was well done, all the voice actors suited their roles. San's voice did take some time for me to warm to, but by the end I was on board. Surprisingly, this is an emotional journey. Towards the end where there are a few deaths, I actually felt saddened. The biggest impact of them all was actually the destruction of the environment, Miyazaki somehow creates a personality out of the forest to which I connected to it on an emotional level. Masterful work, it really is. Also, the musical score was mesmerising. Slight warning, its rated a PG but I think it will too much for younger viewers. Lots of severed limbs and bloody imagery that I'm sure will invoke nightmares. Princess Mononoke is the best Studio Ghibli animation I've seen, it's an epic masterpiece that everyone should watch. For that reason it gets the perfect rating.","
            8/10
            "
"PRINCESS MONONOKE","jzappa","24 September 2006","Princess Mononoke is a grand, beautifully animated, heartfelt epic. It's a historical fantasy adventure, it's a melodrama, it's a race against time. Its pace is wonderful, taking us climactically through the all-embracing, outspread scope of the story. It has heart, it has violence, it has visual beauty, it has internal conflict.What I like the most about Princess Mononoke is beyond all of these wonderfully delivered elements of a great movie. It's a movie about compassion and understanding towards animals. Yes, these animals are represented by gargantuan, violent beasts, but the movie is about human headstrong influence vs. animal outlook, sense, and behaviorism. It's about how astonishingly much more acute and attuned an animal's understanding is of the world's natural order than that of a human's.I think Princess Mononoke, while being a beautifully made action-adventure, it's an important film, especially for Miyazaki's younger fans. It's important that they take the message of the film seriously.","
            9/10
            "
"PRINCESS MONONOKE","belis_kikyo","16 February 2005","Fantastic film! It makes me speechlessly. Good dialogs, beautiful soundtrack,incredible animation effects (take a look at the rain, at the movement of the grass, hear the sounds of the steps) and interesting characters,who are everything but ordinary. Ashitaka is captivating (what a strength, what a heart, what a soul!); San (the Princess Mononoke herself) is intriguing; and Lady Eboshi is ambiguous -is she the villain? I don't think so. After all, who can blame her? Don't let the over exploration of themes related to ecology discourage you. Go ahead and watch Mononoke. It's a totally new way of treating the conflict between men and nature, which is far from its ending. Definitely, a jewel among the predictable animations of Disney and Pixar's also predictable jokes. There are no jokes here. TAKE A LOOK AT IT!","
            5/10
            "
"PRINCESS MONONOKE","aprisoneroftoday","29 January 2007","Im a Big fan of Miyazaki... This movie is Definitely in his top 3... Princess Mononoke's story is very in depth and it grabs your attention. Time after time. You may have to watch it a couple times to catch everything but you will fall in love with the characters and story every time you sit down to watch itAs for the art... Its Visually stunning yet again. Everything is depicted so well in Miyazaki's artwork from the humans to the Forest gods and everything in betweenthis definitely worth watching.And if you like it you should definitely check out some of his others like Castle In The Sky, Howls Moving Castle and Spirited Away","
            1/10
            "
"PRINCESS MONONOKE","bob the moo","20 January 2004","When he is touching by a demon while defending his village, Ashitaka is sent out to the West, from where the crazed demon originated, seeking a cure for the demon infection that will otherwise kill him.  However, in seeking the domain of the gods he walks into the middle of a three-way battle between the samurai, who want Iron Town's iron deposits; Lady Eboshi who rules Iron Town and is stripping the forest of it's trees to mine it out; and finally the animals and spirits of the forest who must defend their homes, fighting for them is the human Mononoke, a young woman raised by the wolves.It is hard to top Spirited Away, and it is maybe unfair of me to come to this film after I had seen that.  This film cannot match the sheer wonder that I felt when I saw that film but this is still an accomplished film who's story is it's strength and weakness.  The story is a pretty good tale that paints a reasonably good picture of this far off land, although some elements of the plot are a little thinner than I would have liked (namely the samurai).  However it still manages to be engaging despite this - although of course it was never going to be as personal a story as Spirited Away.  The obvious message of peace between man/industry and nature is more than just the usual one; where Lord Of The Rings was very much nature good, iron bad; this film is a lot more balanced and doesn't look at either badly.While this runs in the background everything is fine but, when the film has to tie everything up it doesn't quite manage it.  The ending is strangely very fast in happening and it ends on a morally good solution but one that I found to be emotionally quite unsatisfying.  I must admit that the final 5 minutes left me feeling a little abandoned by the characters.  However other than this the story is pretty exciting and the two hours go by pretty quickly.The characters are interesting but I never managed to really get behind anyone other than Ashitaka.  Eboshi was too unpleasant to relate to while Mononoke herself was too distant despite the occasional times where I felt for her.  Part of this may be down to the voice cast in the US version. In Spirited Away the US cast fitted the film really well, here it is less the cast.  Crudup is, ironically, one of the best voices in the cast.  I say ironically because I couldn't place him in comparison to the more famous cast.  Driver is OK but her character wasn't.  Danes is pretty good and I felt that her character improved due to her good voice work.  Anderson was miscast and her voice simply didn't fit her character at all (even with the echo added).  Thornton was good for the more comedic role but slightly took away from the dramatic impact of the samurai.  Pinkett-Smith brings her attitude to the role well and both she and Keith David are funny.Visually it is as impressive as you would expect from Miyazaki.  It all looks great, the whole land is filled with detail and it flows so freely. The spirits and gods are imaginative and very well drawn and the people show up just how basic stuff like Pokemon really is!  It is a little too gory to be for kids (even though it is rated pg in the UK) but the vast majority of it is as detailed as you wished more kids' animation was.Overall I really enjoyed this film but occasionally found it difficult to get past some of it's weaknesses.  The characters are not all as strong as I would have liked and some of their voices aren't that good.  The ending is a bit of a letdown as I was hoping for a more emotionally satisfying conclusion to the story.  Despite this, it is still a wonderful film and easily one of the best animations I have seen.","
            3/10
            "
"PRINCESS MONONOKE","auuwws","27 February 2021","Not the best studio Ghibli films, but it is a wonderful film. I enjoyed watching the film very much, but the duration of the film was a great negative. The film was sometimes very fast in showing some events and very slow in showing other events. This matter made me feel a little bored, the story of the film was talking about the relationship of man to nature This is an excellent thing, especially since the film is directed to children. This was shown to them. It was an excellent choice by the Ghibli studio. I could not love any character in the film despite my understanding of their goals until I could not get attached to them, the drawing of natural scenes in this film was impressive, I enjoyed very much Watching the movie and I recommend watching it","
            9/10
            "
