"Movie_name","Usernames","Date","Content","Rating"
"FLIPPED","blackfirepro","26 July 2010","Okay, let's dispense immediately with the idea that this film is geared toward teenagers and all of their sap that they go through. I assure you ""mature adults"" out there that this film will delight you also, unless you are a completely hopelessly lost Scrooge. This film should make sense to all ages. Everyone should identify with it. I don't care what kind of a snob, low-life, big wig, or puritan you are, you should enjoy this film. It's never too sappy when it deals with matters of the heart, nor is it too blunt and insensitive.The film is told almost entirely in a voice over of one of the two main characters. It's told in a brilliant he-said she-said style where the same scene is often told twice from the two opposite points of view (Juli's and Bryce's). So we see the opening scene twice. The first time as explained by Bryce, and the second time explained by Juli. This sort of formula is used many a time in the unfolding battle of the sexes. Of course this doesn't happen in every scene—that would get boring. Director Reiner gives us the proper dosage of everything in this film. The proper amount of comedy, romance, and the proper amount of sadness. Never is it sappy or indulgent or even presumptuous. It's a perfect film for what it's worth. The screenplay is absolutely the work of a fine craftsman—or craftsmen Andrew Scheinman and director Reiner. I don't know how long it took to write or how much blood went into it, but this film is the result of excellent work in every department. The two child stars are perfect in their roles (although Bryce could have done better), but the strength of the cast are in supporting actors. The cast is full of great actors, particularly Anthony Edwards as Bryce's arrogant, critical, smart-Aleck father, and the ever-welcome Aidan Quinn as Juli's loving, down-to-earth, tree painting father.I wasn't completely convinced of the excellence of the film until a beautiful scene in which Mr. Baker (Quinn) and Juli go to visit Mr. Baker's mentally retarded brother Daniel, who is so happy with the world and everything in it. But this scene can't be expressed in words, you have to see it. For what it's worth, Flipped is somewhat of a deep film, full of parallels to the real world. All of the characters have the proper amount of development, even the big sycamore tree that Juli likes to sit in and watch the sunrise. Her exploits while up in that tree are so poetic and beautiful when matched up with the pictures on screen. It's a beautiful and insightful scene into the thoughts and feelings of people in general, not just a teenage girl.In this day when films are almost all big-budget action movies with loud explosions, Flipped has explosions of its own kind. It has explosions of heart and feeling and character, all at the appropriate times. I did not find any ax to grind here. Other than the characters, plot, and screenplay, it's also a technically beautiful film. The camera captures everything so clearly with the proper color timing and excellently framed shots. After the mid-way point of the film, being surrounded by excellence, one starts to look for any reason to criticize the film. I found none. Every nuance of the film is done so genteelly and honestly, who can have a problem with it? This film achieves what movies are meant to achieve. They are meant to reach into are minds and draw us in, to entertain and to move us with fright, emotion, tears, laughs, whatever may be the subject. They are meant to create a world around us, whether in space, in the Wild West, in the future, in Bible times, or in the case of Flipped in 1960s suburbia. This film does exactly what it is meant to do. To touch and make us laugh and to remember. That's what it does. It makes us remember what happened or is happening to us. No one can give this a bad review. I don't see how anyone can pick a fight with the film. But I'm blabbing about nothing.In short, Flipped is by far the best film I've seen this year. I do hope the Academy doesn't overlook this like they do so many other ""family"" films. It should at least get a few nominations, if not a win. We'll see what happens. It's only July.www.colewebbharter.com","
            8/10
            "
"FLIPPED","kpellerin","9 August 2010","This is a coming of age film set initially and briefly in the late 1950s and mostly in the early 1960s. The boy, Bryce, is chased by his neighbor girl, Juli. And is he chased! Juli is immediately smitten or ""flipped"" by Bryce's eyes and the story unfolds.What is unusual about the story telling is that each major event is played back twice - once through the eyes and voice of Bryce and once through the eyes and voice of Juli. It's the same scene, but you wouldn't know that from their differing viewpoints.Juli is the adventurous and interesting one. Bryce just wants to fit in at their Junior High School. Juli slowly begins to unlike Bryce and Bryce slowly begins to appreciate Juli. Will they ever meet at the same emotional place at the same time? That is the drama and story.The art direction and era are right on. It is the Eisenhower and Kennedy years in look, and even in feel. The wives are subordinate to the husbands. The children are mostly respectful to their parents. And the teachers teach and the students learn. But, you can see the seeds being laid for the rebellious war babies of the late 1960s.Rob Reiner is a talented director for romances - ""When Harry Met Sally."" And he is a talented director for handling young actors - ""Stand By Me."" He combines these talents to help us understand the better part of the human condition; that is, love, respect, sacrifice, forgiveness, and honor. And we have fun and laugh along the way. This is like the TV program, ""Wonder Years"" - but heightened and deepened.-Bob, a Heartland Truly Moving Picture Award Jury Member","
            10/10
            "
"FLIPPED","writingmermaid","31 August 2010","Flipped is a one in a million film - I mean, REALLY one in a million. It's refreshing and lovely, dramatic and hilarious. It does what few films do in our time (or rather what they don't do): Flipped does not sacrifice its integrity for raunchy, gratuitous content. It's real. The emotions are real. The characters are real. And while it certainly isn't G-rated fluff (and do not be fooled - this is not a film for young children), the movie is definitely gentle and innocent in many ways. On the downside, without giving anything away, the ending of the film could have been better patched together, but overall the movie is a cinematic gem like no other. Go see Flipped!","
            9/10
            "
"FLIPPED","Quietb-1","6 August 2010","Juli flipped over Bryce. Bryce's dad flips out. Mom and sister wear their hair in a flip.Charming tale told in a ""he said she said"" often voice-over manner. Interesting enough and short enough so the style doesn't detract. Don't let the print ads mislead you. Bryce never climbs the tree.Excellent performances from the entire cast. Outstanding use of period music. Great collection of shinning '57 Chevy's.Courage, family values, character and nothing explodes. People of every age are treated with respect. What a refreshing movie. Archie Bunker was wrong, Rob Reiner got it right again. He's no meat-head.","
            8/10
            "
"FLIPPED","acsomarr","18 August 2010","Beautifully told with all the ingredients for a good family movie. The story is told from two different views, the view from the boy and from the girl. A boy who is annoyed by all the attention he gets from the girl across the street. The girl from across the street who has a super crush on the boy tells her part of the story. The boy's father is a man filled with hatred who dispenses politically incorrect lines throughout the movie. The grandfather, the great John Mohoney, is the wise person who tells the boy to really see the girl for what she is, a very special girl. I don't want to give anything away of this jewel of a movie. I enjoyed this movie very much and totally recommend it.","
            7/10
            "
"FLIPPED","y-68479","8 September 2019","It's a FANTASTIC one! I have completely fallen in love with it. The puppy love between Julianna and Bryce is so sweet and comedic.What l enjoy Most about the movie is definitely the picturesque countryside it depicts.Yeah,Countryside,along with little Juli and her ""most beautiful"" sycamore tree.I'm always touched by the bucolic and quaint scene where Juli's sitting in her sycamore tree,feeling the gentle breeze blush her cheek and enjoying the majestic and spectacular sunset ,dying the whole sky red.How amazing!It's just the kind of country life l am always yearning for.
Also,I bought this impressive American novel last year,which is as great as the movie.","
            10/10
            "
"FLIPPED","boomerchinde","5 November 2013","A very enjoyable movie, effectively embracing the coming of age sensitivities which come to us all. Although it is clear there are many nuances of other characters which never get dealt with, it's meant to be that way. This is about the kids, the effect they have on one another, their ability and inability to express their feelings, and what can happen when we finally face our fears about the other sex and dare to take a step toward resolving them. The only issue I have is that the film simply has too many anachronisms -- songs not of the period and figures of speech clearly from the present and not the fifties and sixties, but hey, I'm too darn picky about that stuff. Reiner has done it again, offering us a film in the style and tone of Capra. He has crafted a film of sensitivity and grace, and taught us something about life that most of us lose upon becoming adults. Madeline Carroll is simply wonderful as the independent teen taking life head on, and is a true pleasure to watch. She absolutely carries this film.","
            10/10
            "
"FLIPPED","nutsbout_you","28 November 2010","Of all the movies I've seen lately, Flipped was amongst the most refreshing. If it had been done by a different director and had different screenwriters, it might be a terrible cliché. Story of first love, known each other since kids, bla bla bla, we've all heard it before.But this movie, it was so pure and so realistic, which is what I love about it most. It wasn't over the top romantic, but it was enough to tug my heartstrings and made me go ""awwww"" instead of going ""ewwww"".The characters felt like real people, and the issues faced in the story felt so real and believable, it made me believe in the basic form of love once more, and that it still existed in real life (even though I know it's just in the movies, but still).Anyway, if you're looking for a story that is refreshing yet vintage, and wanting to have a lovey-dovey grin plastered on your face, then this is the movie to watch.","
            8/10
            "
"FLIPPED","YJLcool","15 March 2014","Flipped is a sweet, charming, moving, lovely, well-acted coming-of-age romantic drama comedy film.While the plot offers nothing new in particular (as with mostly all rom- com films)...the 'girl meets boy' mixed with 'the not-your-typical girl next door' story, but the storytelling is slightly different. Adapted from the book with the same name by Wendelin Van Draanen, the film is presented in a rather unique 'he-said she-said' style, through the eyes and thoughts of the male lead, Bryce and then again through the eyes and thoughts of female lead, Juli, alternately presenting their views and perspectives on a shared set of events. Nearly every single event that happened in the film is told at least twice, although it seems repetitive, but surprisingly, it never feels boring or annoying. It's actually fascinating and insightful to be able to see into the thoughts and feelings of people in general. Things are not really what it seems and there's always more than meets the eye. As the film progresses, you are so emotionally invested in the characters that you actually begin to eagerly anticipate what the other side of the story might be, how the other person feels the way he/she does. The film also gives a feeling of nostalgia, even for those who never lived in the era (the story is set in 50's or 60's suburban area) or experienced the same events as the two leads. It feels authentic and relatable nonetheless. Juli might appear as an ordinary girl, but she's a sweet, kind, beautiful, daring girl at heart once you get to know her.The two lead stars are perfect in their respective roles. Most of the characters in the film have sufficient character development for the audience to understand them. Flipped is a period young love story, told in a simple and heartfelt manner. A rare cinematic gem.http://yjcool.blogspot.com/2014/03/shorter-movie-review-flipped.html Rating: 8/10""A painting is more than the sum of its parts. A cow by itself is just a cow. A meadow by itself is just grass, flowers. And the sun peeking through the trees is just a beam of light.But if you put them all together...it can be magic.You have to look at the whole landscape to see its beauty.""""Some of us get dipped in flat, some in satin, some in gloss; but every once in a while, you find someone who's iridescent, and once you do, nothing will ever compare.""","
            8/10
            "
"FLIPPED","g-91200-93993","28 April 2020","I feel that this is not a movie about love and first love, but how people should treat themselves and others who seem to be incompatible with their surroundings, how to face the embarrassment and difficulties in life, and learn and grow.","
            10/10
            "
"FLIPPED","StevePulaski","14 April 2011","Flipped is a coming of age film directed by the coming of age master director Rob Reiner. Reiner directed the tear-jerker Stand By Me and is now back to bring Wendelin Van Draanen's novel of the same name to life. What a treat! Flipped and Stand By Me both make me wish my childhood was full of more adventure and fun rather than just me sitting on the computer writing review after review aspiring to be a critic. I get tears in my eyes to both films because I become so attached to the characters and they're living the life I can only dream to have. With the exception of unfaithful parents when it comes to Stand By Me.What came to mind halfway through the film was why couldn't the movie Speak have been this good? This film proves more than 80% can be done by narration from TWO characters different perspective and it can be done well. Why not do the same for Speak? Most of the dialog in this film is internal and not directly word of mouth and it works. Why not treat Speak the same way? Were they afraid they would mess it up? It begs an explanation to why Laurie Halse Anderson's novel's potential on film was unfaithful to it's film companion.Never reading the book, I do know that it was set in the nineties and the two thousands while this film's setting is in the late fifties and early sixties. It's not that big of a deal with the drastic setting change, but maybe I would've been more upset if I was a huge fan of the book to find out the film was set four years in the past.The movie about Bryce Loski (McAuliffe), a kid who moves into the neighborhood at a young age to immediately become eye candy to his new neighbor Juli Baker (Carroll). Bryce is resistant, while Juli is persistent. She is positive Bryce will give her her first kiss and believes Bryce is just a little shy, when really he wants nothing to do with her. Juli continues up until present day middle school to give Bryce the chance to admit his ""feelings"" for her but doesn't.Juli lives across the street from Bryce and her yard is an eyesore. It's paid for by the landlord since most of the money Juli and her family makes is given to Juli's father's mentally challenged brother. Bryce's family, his dad mostly, is annoyed by Juli and her family's crappy yard and continue to bad mouth and make assumptions about the Baker family when they really have no idea what it's like over there.The film is narrated by both leads more often than not. Usually we'll get five minutes or so of Bryce narrating his side of the story, while Juli narrates her's. It's almost an anthology because we see what goes on from Bryce's standpoint while hearing his thoughts at the moment and then we see what happened prior or after the events of Bryce's because we then go to Juli. It's confusing. But it works all the time.At the beginning of the film I thought the narrations were only used for the audience to get affiliated with the lives of the characters and what happened before we got here. We spend ninety minutes or longer with movie characters and some films don't even give you the damn courtesy to provide us with any kind of background information. We are supposed to just be thrown into a film with characters we sometimes don't even find out the last names to.The one minor problem I have with the film is the end. It leaves off on the wrong note. The film is only ninety minutes when it could and should be longer. The place they ended was fine, but the scenes on the DVD cover and poster never occur in the film. What a letdown.Flipped is 2010's underrated masterpiece and it definitely showcases a worthy coming of age film. It's smooth style of directing, great music, calm feeling even at it's most stressful, and strong leads are more than I could've asked for. Rob Reiner is something else. A true talent in the movie business. Especially when making a movie as heartfelt as this one.Starring: Callan McAuliffe, Madeline Carroll, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, and Kevin Weisman. Directed by: Rob Reiner.","
            10/10
            "
"FLIPPED","hhenshiri","3 October 2019","One of the most beautiful movies that I have seen wonderful in every sense of the word","
            7/10
            "
"FLIPPED","bkoganbing","19 March 2014","With a technique borrowed from Casino of the story being told from two different protagonist points of view, Rob Reiner gives us a wonderful family film about first love. Flipped is a lot less bloody and a great deal sweeter than Martin Scorsese's gangster classic.The prosperous Loski family moves into the neighborhood where the ne'er do well Bakers live. On that day in the late fifties the kids that grow up to be Callan McAuliffe and Madeline Carroll set eyes on each other. Carroll thinks McAuliffe is the one, but such decisions at the age of 7 are sometimes reconsidered. And McAuliffe can't see her for beans, she's just an annoying girl which is not atypical for the second grade.Moving into junior high school is a different matter. With the onset of puberty both these kids are experiencing conflicting emotions. McAuliffe acts like a jerk sometimes, Carroll expects a bit much.The families are different. Anthony Edwards who is McAuliffe's dad is a bit of a fathead and has a thing about his neighbor's lifestyle. Their yard contains a chicken coop and is not in good shape and it's bringing down the values of the other property on the block. As for Aidan Quinn who is Carroll's dad and his family lives as it does in order to support his brother who lives in a sanitarium, an expensive private one for the mentally retarded. Quinn is a wonderful dad, but the Bakers live a whole lot like the Micawbers waiting for something to turn up.The women are wiser than the men, Rebecca DeMornay and Penelope Ann Miller the wives of Edwards and Quinn respectively bond. McAuliffe also has the wisdom of his maternal grandfather John Mahoney to lean on. He's a surrogate grandfather to Carroll as well.Rob Reiner came up with a real winner. The kids act like real kids as opposed to Hollywood kids. The grownups are neither all wise Deities or complete idiots. The women young and old do come out better than the men. I think everyone is going to like this one.Flipped is highly rated for family viewing.","
            7/10
            "
"FLIPPED","Calicodreamin","1 June 2021","Such a cute movie from beginning to end. The storytelling is unique and flows seamlessly. The characters are well cast and surprisingly well acted. An honest look at adolescence. A secret fave of mine.","
            8/10
            "
"FLIPPED","hyunwest","21 June 2021","Loved it. Bryce is so handsome, i could totally empathize with Juli when she would talk about his dazzling eyes. And then when Bryce did some really mean things to her, I could once again totally empathize with Juli and thought he was a complete jerk. The whole story was very relatable to me in general. Wonderful movie.","
            10/10
            "
"FLIPPED","gk303007","2 August 2019","Off late my taste in movies had swung from Hollywood to Korean, Russian, Spanish and sometimes even South America. Their movies have a lot potential and some where I was missing something refreshing from Hollywood. Although its 9 years old, i got the chance to view alone while not having much expectation. On the contrary, this movie grew step by step and refreshed. By the time I reached end, i was missing to watch more. Great piece of work by the actors, good cinematography and over all, beyond expected story.No way its less than 10 out of 10.","
            10/10
            "
"FLIPPED","Sandra-durand80","3 July 2021","A very nice movie. Enjoyed it from beginning to end. I recommend highly.","
            10/10
            "
"FLIPPED","treeline1","31 December 2010","Juli fell in love with Bryce when his family moved in across the street; they were both in the second grade and for the next six years, much to his chagrin, she chased him. Bryce thought Juli was a bit of an odd duck and he spent all of his time trying to avoid her until one day, in the eighth grade, he stopped running.I love Rob Reiner's classic coming-of-age film, ""Stand By Me,"" so I expected this movie to be similarly engaging, if not memorable. Unfortunately, it suffers from a weak and boring script, dull and stereotypical characters, and such slow pacing that I thought it would never end. Like ""Stand,"" this story is set in the fifties, but there's nothing endearing or nostalgic about it; the era is poorly recreated and felt too contemporary. Each scene is seen and narrated from both Juli and Bryce's viewpoint and this gimmick gets old fast. I didn't believe these children would dissect every single thing the other did and said; it quickly became predictable and tedious and they sounded like obsessed 40-year olds.All of the actors were competent but their characters were either dull or underdeveloped. They didn't do or say anything interesting, let alone cute or charming. This was a humorless and pointless snooze fest for me.","
            8/10
            "
"FLIPPED","dena_nobi-suke","3 August 2013","As an nine grader, i know what an eight grader love looks like from what happens around me. It's unstable feeling just like what this movie tells us. I like the way the movie tells the story of both sides. Cause it just really happens in real life. The ending is predictable, actually. But that doesn't make it less good. And the 60's background make it more interesting. And it feels like nothing different how people lead their life like we used to do this time. But we know that it is 60's. From how they dress, and the surroundings.It's a narrative movie, but it's not boring at all. This movie is worth too watch. I'd like to watch this movie for many times, cause it's not boring. It's fun, and young love and a kind of family story like this movie always interesting to watch.","
            9/10
            "
"FLIPPED","a-78738","14 May 2020","The style of the film gives people a very simple, simple feeling, but also has the opposite contradiction, the family living conditions are not the same, some ideas on life will be different, but the simple and warm story always gives people a very warm feeling. I like this movie, which gives people a sense of tranquility, as if they are back in their childhood. Light plot no so ups and downs, the girl's green eyes really good beauty, quiet as if can speak, so that my mood is also in this light calm down.","
            10/10
            "
"FLIPPED","ainsleyoaks","13 July 2020","This is the kind of sweet old fashioned romance that will make your heart melt highly recommend!!!!","
            8/10
            "
"FLIPPED","thecanadian-23317","2 August 2021","This is a movie that doesn't break any new narrative ground, but it's very cute and very charming. I liked the two leads a lot, and I loved how the movie flipped (heh) back and forth between each character for each new plot point - that was a really fun dynamic that you don't see very often. I do have one issue with one specific plot point that I felt was resolved much too easily, but other than that I have no issues with the movie. It's a great ""feel good"" type of movie that I'd highly recommend.","
            10/10
            "
"FLIPPED","tedg","8 November 2010","Rob Reiner still has it. This sort of movie is an incredible risk because there are so many ways that it can fail. If you have not seen it, it is a simple Junior High romance taken very seriously. Some rather deep family issues apply; frailty and cowardice in the face of small challenges turned larger. Things could have slipped at many points. There is a wise grandfather who could have become the font of wisdom that makes all well. He is set up to do this, but then he falls away to other dynamics.There are a number of crises, large ones to a child, involving issues that threaten adults. In a similar film, there would be just one of these and it would the occasion for a redemptive but false ending. There are secondary adults that are artificially comic, but they come and go so fast the silly tone they carry does not stick. This thing really does make you cry.The main reason I think is that there is a special narrative device. Every scene is told first through the boy's eyes, narrated directly by him, then replayed. It uses the very same takes I think, but using different camera angles and extended differently. It is set in 1963, which means that the speakers will have been married for decades and are recounting the early stages of their romance. This subtle device is profoundly effective. All the retrospective insights are not those of children, but adults with thankful wisdom. Yet another technique of narrative folding. You don't quite know if the romance will work out, but you do know it will end well.The girl is another flatfaced, appealing talent. These actresses don't seem to do well as adults. We'll see.Ted's Evaluation -- 3 of 3: Worth watching.","
            10/10
            "
"FLIPPED","mchinni-42999","16 July 2021","I cannot believe they really made this little piece of perfection and send it out into the world, just for me to catch it. This movie is much, much more than the sum of its parts or the length of it for that matter. I always had and still do have an aversion to depiction of children in love, because they're usually cloying and that makes me squeamish. But this was just not that. At all. It really just plays out like the perfect encapsulation of a feeling, as if all these people who acted and worked for this were wheels of a train driving that feeling straight into me. How did all of these separate people manage to create this one particular wonderful feeling in me when it is so vague i find it hard to describe yet so concrete i cannot deny it seeping into me.","
            8/10
            "
"FLIPPED","grantscharoff","31 March 2018","I will be short - I haven't expected this Saturday afternoon movie (just watched it for the first time) to be so well made - touching, bringing old lost memories, it melted down my heart and brought me to tears far more than once.
Watch it! And remember it! It's a movie for the soul!","
            9/10
            "
"FLIPPED","hotwheelerd","20 August 2019","This was a Great FILM. But this is the First Film that I could NOT STAND Anthony Edwards in. Oh Man he was a IDIOT in this Film. He was a Very Rude Man, Dad, Husband, he was just an Jerk. He reminded me of my Grandpa, and Dad. Just a Foul. He didn't care about any one but himself. I like him as an Actor just didn't like him in this MOVIE. Or he is so GOOD just came across as a REAL BIGOT?????","
            8/10
            "
"FLIPPED","ranwulfs","3 June 2021","I don't know how I missed this one 11 years ago, but I'm happy to have found it now. It's a sweet story about first love and coming to understand yourself. Contrary to some other reviewers, I liked the ""he said, she said"" narrations, because it let's the viewers see the differring perspectives of the main characters as they experience the same situations.Did it bring back memories? Of course it did. I was still a few years from being born in 1963 when the story takes place, but I think first love - its confusion, its elation, and its pain - is the same regardless of the decade. This film is a delightful charmer. Even though the story's destination is plain from the outset, the ride to get there is wonderful. Highly recommended.","
            10/10
            "
"FLIPPED","tostesarantes","6 June 2020","Never had heard about until it randomly shows up on TV today.
It's delightful when everything fits: history, scene, characters. Really enjoyable.","
            8/10
            "
"FLIPPED","draganasladojevic","1 March 2020","It is classic romantic movie i love it. Simple and normal","
            10/10
            "
