"Movie_name","Usernames","Date","Content","Rating"
"SPIRITED AWAY","Boba_Fett1138","10 January 2006","Walt Disney once said that he wanted to make movies for audiences, not just kids. His goal was to produce animated film equal to live action features, movies that were seen and appreciated just like any other movies. One can certainly discuss how well the Disney studio has taken care of this legacy, but the company that kept the innovation going for it has obviously been Pixar. Step by step, movie by movie, the people at Pixar have kept outdoing themselves. To me, Wall-E was them crossing the final frontier, breaking their own roof and kept going towards the stars. That wasn't just a family adventure and it wasn't a kids movie. It was about two machines and the entire human race - a movie for audiences, don't you think?Up is a companion piece on the same level. It's not about the entire human race, but it's about the entire life of a human being - this is a movie that tries to learn very young people a little something about very old people. In the beginning of the movie we meet Carl, a little toddler with stars in his eyes, dreaming about going out into the world for adventure. Coming home from a Newsreel concerning his biggest adventurer hero, he passes a house where adventurous things seem to be in full motion. Thus, he meets Ellie, a happy gal with equally grand dreams as himself. Now, in any other animated movie this would be our two main characters, kids on the screen for kids in the theater to relate to. But what follows is a montage, spawning decades, and upon the end of this montage we meet our main protagonist - it's Carl alright, but now he's Mr. Fredricksen, a cranky old man. The movie has just outrun the eight year olds by 70 years or so! Hey little Charlie, this is your life Mr. Fredricksen. It's dangerously brilliant.Our cranky old hero has a warm and colorful life behind him, but he never got to go out on any of those adventures. While there's still time, and while there's certainly nothing better to do, Carl figure it's time for some adventure so he flies away in his house toward South America, the land of his dreams. His only baggage is Russell, the real kid for the kids in the audience to ""relate"" to. Carl finds him obnoxious and even though Russell is your average modern eight year old, I guess the real modern eight year olds in the movie house should understand why by now. Back in the days, all Carl and Ellie knew about South America was that it was ""America, only south"". Russell takes GPS for granted and says ""You're going to South America? You know, most people take a plane, but you're smart because you'll have all your TV and clocks and stuff."" Russell doesn't seem to have any pure, authentic dreams of adventure in him, and he's certainly not that imaginative, but he does like chocolate.What follows is an adventure as old fashioned as it is fun and original. There's something very classical about the whole fair; an amazing flying machine that has to be repaired somehow, strange dangers in the jungle and giant zeppelins with the insides of luxurious steamboats. In a sense, this is also an adventure movie about adventure movies - it's part of the adventure to explore jungles, discover strange animals and exciting secrets. Carl knew this when he was eight but now, almost eighty, it's all just a nuisance. He is totally uninterested in whatever they discover. ""Can we keep it?"" Russell says. ""No"" Carl keeps replying and continues to limp along. ""But it's a talking dog!!"" Russell finally exclaims.Up also has fairy tale touch to it that is woven into the visual dynamic. It feels as if it's taken inspiration both from the films of Miyazaki, and from that elegant French style of animation that borders to realism. The adventure is strange enough to make you fall back into escapism, but at the same time it's all very close to heart. Carl Fredricksen is as believable as Walter Matthau or Jack Lemmon were in Grumpy Old Men. Up seems to salute these kind of cranky old men too, it seems to give an homage to this soon extinct generation of analog, post- war dream weaving. It also seems to be wanting to tell the kids of today that you should really try and be nice to cranky old men, because being one is not the easiest thing in the world. Another thing the movie seems to be telling us is that no matter how lonely and bittersweet life can be when you're at the end of your days, we are all children at heart.","
            10/10
            "
"SPIRITED AWAY","azenyaan","23 September 2021","In the years since Toy Story burst onto our screens,i have grown a little weary of the cute digimations that have flooded our screens. More than most seemed to feature some sarcastic little animal,voiced by an irritating overpaid recognisable actor picking up and easy paycheck. So, with trepidation i inserted Up in to my DVD machine and after 10minutes i realised i was watching something as imaginative as it was visually impressive. I never gave a second thought to who was voicing who.To my delight, i just let myself be carried away with the film and at the end i found myself having choked back the tears at least 5 times. Wow. I never thought a digimation could do that to me but it did. My hardened heart has been thawed by the sheer joy and creation on display in Pixars Up. A truly remarkable film done with love and passion that deserves all the plaudits and all the stars in all the magazines and review shows around the world. Perfection.","
            6/10
            "
"SPIRITED AWAY","Dark Raven","21 September 2003","A sure instant classic from Pixar. From the minds of Pete Docter and Bob Peterson comes a timely and endearing story of Carl Fredrickson (voiced by Ed Asner), a grumpy widower, who is a hold out in the middle of major construction. He is not about to sell the home he shared with his devoted wife for decades. Carl and Ellie met as children both with dreams of following their adventurer idol Charles Muntz(Christopher Plummer)to a land of the lost, Paradise Falls in South America.After being forced to go to an old folks home, 78 yr old Carl attaches thousands of balloons to the roof and heads his home due south to find Paradise Falls in South America. The trip is barely under way when the old geezer discovers he has a stowaway...8 year old Russell(Jordan Nagai), a chubby wilderness explorer trying to earn his final patch. Carl is as grouchy as Russell is full of joy and excitement.This animated feature is emotional, funny and a pure joy to watch and is meant for the whole family. I don't even recall any juvenile potty humor that is usually obligatory for such flicks. Loneliness is bittersweet and the adventure itself is uplifting and touching. Definitely a feel good movie.Other voices you may or may not recognize: John Ratzenberger, David Kaye, Elie Docter and writer/director Peterson voices Dug, the dog.","
            10/10
            "
"SPIRITED AWAY","ccthemovieman-1","25 October 2006","As they did in ""Wall-E,"" the Pixar team creates an opening twenty minutes or so of movie in ""Up"" that in itself is a small masterpiece of streamlined narrative film-making, and if it doesn't leave you reduced to a puddle of dribbly tears by the time it's over, you have a heart of stone. However, also as in ""Wall-E"" but even more so here, the first part of the movie is so skillfully crafted that it leaves the rest of it somewhat lacking.I feel like the Pixar filmmakers are trying too hard to satisfy two different audiences with the same movie. ""Up"" is about very adult issues -- dealing with the loss of a life partner, the obsolescence of old age -- crammed around a not-all-that-interesting adventure comedy story designed to delight the kiddies. ""Wall-E"" suffered from the same syndrome slightly; but the theme of environmental awareness in that film was universal enough, and integrated wholly enough into the action sequences, that the schizophrenia of it all was easy to overlook. In ""Up,"" I would have preferred to just continue the story that's set up in the opening moments without the kid movie tangent, and that's what ultimately made ""Up"" a much less memorable viewing experience for me than other recent Pixar films.I wonder how long it will be before Pixar forms a unit that makes animated films strictly for adults, as they seem to want to.Grade: A-","
            10/10
            "
"SPIRITED AWAY","Lupercali","19 June 2004","After suffering the studio mandated crushing heartbreak Carl decides to embark on the adventure of a lifetime.This features great visual storytelling, which is of course necessary when you have a protagonist who feels a lot but is too closed off to say most of it a lot of the time. Solid comedy, especially physical, without feeling the need to humiliate senior citizens despite centering one. Same thing for overenthusiastic chatty Cub Scouts.It also delivers on excitement and tension, and is well-paced with not a single truly slow moment; it's not even tedious when watching characters be bored. I greatly appreciate the love of nature and animals, and criticism of aggressive city construction practices.I recommend this to everyone. 8/10.","
            5/10
            "
"SPIRITED AWAY","george.schmidt","7 October 2002","The sneak peeks and trailers to this movie did not particularly inspire me to go to this movie. It looked like it was a rambling movie that didn't really speak to the comic or action side to the viewer. A guy puts enough balloons together to lift a house off it's foundation: So WHAT??? He inadvertently picks up a scout as he flies away: Again... so WHAT?? Getting the point of a movie is a big reason to motivate people to go SEE a movie I would think. But this was a Pixar film, and I NEVER miss a Pixar film. So, in a moment of spontaneous motivation (and seeing that 2 out of three spawn were currently in house that morning), I popped some corn, my wife filled some water bottles, and we all piled into the Tan Mini-van and went down to the Metropolitan theater (where I felt confident I would not be met with a sour presentation of this film) to purchase tickets and view this movie.The last time I went to see an ""3D"" film was an iMax theater with sharks and fish. It was pretty cool, so I was happy to kid about how much the glasses added to the family appeal. We sat down and waded through the kiddie previews and trailers then came an announcement to put our 3D glasses on. The new Toy Story and Ice Age (both up to their 3rd sequel) previews were run. Sorry, when you get to a third sequel that wasn't originally written as a trilogy I can't get excited. The Disney lead-on filled the screen and away we went.Within the first 10 minutes I was angrily batting moisture from my cheeks. I was shocked. Pixar emptied the climax of the plot first off, but what an opening sequence of events! Without giving too much away, the plot revolves around a core of love and a promise. Remember those ""Cross your heart"" promises? Well, there you have it. The rest is a strange adventure with some odd sub-plots that seem thrown in to keep the kiddies focused. Both colorful and deep, the only real question one keeps throughout the movie is whether the promise will be fulfilled or not.My wife and I watched through the ending credits (hoping for a surprise tag somewhere. Sadly, no) and saw Brad Birds name come up in the conceptualization of this film, and granted some of his influence if felt. The primary animators are quite diversified and well established, some even old enough to be your father or grandfather. As I IMDb'd some of the talent, I was impressed... and as for Ed Asner playing the primary role: I thought he had died years ago!!! But he's alive, and a great talent for the part. Pete Docter who has been in the Pixar pen since the first Toy Story does an admirable job of making this one and a half hour film both entertaining and thoughtful. There are chases, there are technological malfunctions, there are obsessions, there are fanatics and there are devouts and totally absurd sequences. This movie is no less a study of society than ornithology is a study of birds. Its amazing.And all through it you get to see how generations meet and interact on a very honest level. I am not young, but I am not old. Each generation will find something totally involving in this film. From an artists point of view the artwork and color are spot on; from a comedy point of view it is not overwhelming; from the heart... well, it's profound.The audience clapped after it was over. During the viewing, there was a nominal level of noise from the ""too young to even enjoy Dr Suess"" generation but it wasn't distracting. This film is for kids; Well, not just kids... for kids, adolescents, early adulthood, young parents, old parents, grandparents... its for everyone. Highly recommended. Well done, Pixar, well done.","
            1/10
            "
"SPIRITED AWAY","beresfordjd","2 January 2010","Pixar, apparently, can do no wrong. This clever and imaginative film was both funny and touching. Kids will love the fun characters and the adventure while the adults will love the quirky humor and the heartfelt story. This movie truly is fun for all.","
            4/10
            "
"SPIRITED AWAY","zerogirl42","28 December 2006","This is my personal favorite pixar film. The music, dialogue, characters, comedy, and story have ingrained themselves into my brain forever as something to behold. This film succeeds every time to hit the right emotional buttons for me. This I believe is because of how greatly developed each element is.
A criticism I see thrown around is that the first 10 minutes are great, while the rest isn't. I strongly disagree, because this film isn't only about the first 10 minutes. It is about an old man getting the adventure of his lifetime, hoping to do it for his deceased wife, but eventually letting himself move on from it. The very end of the film when Carl lets his house float away saying ""it's just an old house"" perfectly encompasses this theme.
I can totally understand people not liking this movie as much as me, or preferring a different pixar film over this one (I love just about every pixar film) but subjectively, this film has had the greatest impact on my life, and I appreciate it to the moon and back.","
            10/10
            "
"SPIRITED AWAY","claudio_carvalho","17 September 2012","'Up', the latest delightful animated film from Pixar, combines whimsicality, beautiful graphics and a lot of laughs. It follows in the spirit of previous Pixar movies, most obviously its immediate predecessor 'WALL-E', but has something of its own flavour too - although the medium is different, there are elements of this film that would not have been out of place in Nick Park's 'Wallace and Grommit' films. What really has impressed many people about Pixar's films, and which certainly impressed me about this one, is not just that they feature groundbreaking animation, but they are put together with a real auteur's eye: look for the quality of the scene composition, or the way that the final images of one scene fit visually and thematically with the starting images of the next, and it's clear that this is a film made by people who know how to make movies (although for once, John Lasseter himself is not directing, and the job is done instead by Pete Docter and Bob Peterson). And ask yourself, have many mainstream Hollywood blockbusters feature two (sympathetic) characters as unglamourous as a childless widower and a fat kid? This is a gentle movie, for sure; but also a genuinely funny one, and oddly, in spite of its fantastical story, a certain grounding in truth actually lacking in most live action Hollywood films.","
            9/10
            "
"SPIRITED AWAY","masontullis","11 December 2021","Up is a Oscar winning animated film from Pixar that tells the story of an elderly man who whisks his house away by using balloons and goes to the falls where his deceased wife wanted to go. Along the journey he teams up with a scout named Russell,a dog named Dug and a peacock and together they go off on an adventure. The animation in this film is very well done and the first 10 minutes of this film is very sentimental where we see Carl(Ed Asher from Elf)who meets his future wife who was a real tomboy and we as the audience get to see them growing up to actually falling in love to actually growing old together. That was just genius the way the filmmakers did this. Also the story is very good too and if you haven't seen this movie I strongly recommend it. When I first seen this film first I actually despise it because it felt rather boring and just too overrated for my likings. But when I finally seen it again another few times I actually changed my mind on it and ended up liking the film.","
            6/10
            "
"SPIRITED AWAY","Nextwiggin","28 March 2006","I, as well as my kids really enjoyed this film. The entire plot is something new and refreshing, and really just an all out fun ride. It was much better than we had expected, and Ed Asner's voice was perfect for this role. Nothing special regarding the animation, but the story- line was the fun part and kept us all entertained. It's a 9/10 from me and my kids!","
            7/10
            "
"SPIRITED AWAY","Danherb","2 June 2005","Carl is an old man who has lost his beloved wife and now he is losing his house too. So, in order to avoid getting into a nursing home, he makes his house fly with the help of balloons, in order to get it to the place he always dreamed of living. I can't really find anything that could possibly have bothered me with Up, except some corny details and unreasonably confusing plot holes. But those things can easily be overlooked when the rest of the movie is worth watching. It is emotional, issuing with many touching and difficult subjects, such as loosing a loved one, parents divorce and others. And, in my opinion, the movie handles them beautifully, so that even a child could understand them and still have fun with the movie. And there for I give Up an 8 out of ten.","
            1/10
            "
"SPIRITED AWAY","Leofwine_draca","4 April 2013","The movie is an animation but with adult themes: death, love, relationship. I enjoyed it a lot. It have some strong themes and can clearly be seen by adult without being lost. Everyone can relate to the story.","
            7/10
            "
"SPIRITED AWAY","Spleen","29 April 2003","Out of the Pixar films, this one is a bit of an oddball. It features an elderly man and a boy scout travelling to Venezuela via flying house. It is definitely not the usual style of their films, but they make it work through engaging action and comedy.","
            10/10
            "
"SPIRITED AWAY","benoitlelievre","10 May 2005","UP, was a memorable and amazing movie. For sure a family night movie. The movie takes on a Man's journey through his life up until his wife passes. Then the fun begins, meeting a young boy named Russell. He & Russell set out for an amazing awesome adventure!!!! I must say, this movie is near and dear to my heart because I was like Russell and had an elderly neighbor that I bugged! Lol Hope you enjoy this movie, it's full of fun and great adventure!!! Pixar is AMAZING!!!","
            2/10
            "
"SPIRITED AWAY","MickeyTheConstant","20 March 2019","5 July 2009. ""Up"" attempts the difficult fusion of both children and adult elements in the same movie and usually succeeds marvelously at both. This sharp, 3-D animated movie handles both roarously funny scenes along with dramatic emotional scenes dealing with love, growing old, and the issue of what's important in life. However, as a serious movie, it attempts to incorporate childlike fantasy elements and sometimes the rigors of logical and reasonable cause and effect go out the window which would be no problem in a traditional animated movie directed towards young people. But ""Up"" in attempting to have it both, both serious grown-up issues and thoughtful scenes, it brings with it an expectation of a tighter reign on more realistic scenes regarding chases and escapes while thrilling go beyond plausibility, breaking the suspension of animated realism, which when 3-D is used actually increases the need for virtual practical sequences. Overall however, this movie is captivated with fabulous colors, the action is riveting, the plot outline decently strong and in some instances even more intimate than Coraline (2009). 8/10.","
            10/10
            "
"SPIRITED AWAY","adamjohns-42575","2 June 2020","I can't believe that I'm reviewing a cartoon; but what the hell, maybe my second childhood is near. Carl Fredricksen(Ed Asner) was a lonely little boy who worships an explorer named Charles Muntz, a man who was disgraced for faking the discovery of a big bird in Venezuela. He meets Ellie, a neighbor who shares his passion for nature. When they grow up they marry, but are unable to have children. He sells balloons and she works at a zoo. They have always intended to travel to South America to verify Muntz's claims to clear his name. The best laid plans of mice and men prevent it and Elle dies, leaving Carl alone. His house is surrounded by a new development, but he refuses to leave. He injures a construction worker in a dispute, and receives an eviction notice. He comes up with the idea to attach thousands of helium balloons to lift the house into the air and fly it to Venezuela and fulfill his dream of finding Muntz's bird. He takes off with a stowaway, Russell, who is trying to earn a merit badge by helping the elderly. They meet a non flying bird and a talking dog along the way. They make it to their destination and find Muntz living in a zeppelin. They end up in a fight over the bird and, not to worry, this is a children's story, so all's well that ends well.","
            8/10
            "
"SPIRITED AWAY","Phil_H","16 April 2003","A fun and charming adventure.'Up' certainly knows how to tug at the heartstrings. It creates a very meaningful story around Carl Fredricksen (Ed Asner), with the early scenes particularly standing out as superb.I don't overly enjoy the parts with Dug (Bob Peterson) and Kevin (Pete Docter), not that they are bad, though everything with Fredricksen, Russell (Jordan Nagai) and Charles F. Muntz (Christopher Plummer) is entertaining and/or hearty.Asner and Nagai do terrific, in what is one of Disney's 'best of the rest' films. There is some lovely music by Michael Giacchino, too. Go watch!","
            9/10
            "
"SPIRITED AWAY","Doylenf","2 July 2003","Up finally arrives in the UK and, just when I thought Pixar couldn't do better than WALL-E, it turns out they can.It's not often that I find myself thinking that a film is pretty much perfect, but this is one of them. The core story of Carl's adventure in his balloon-powered house together with stowaway Russell is exciting, involving, moral, funny (very funny!), and visually stunning.The 3D is used wonderfully effectively, but without being so in-your-face that you are always having your nose rubbed in it.But I must put my name down as one of those who was stunned by the opening sequence running from the newsreel footage of Muntz' initial exploration through Carl and Ellie meeting and then the montage of their life together. This exquisite sequence wasn't just great animation, it was - in my view - one of the all time great cinematic sequences, on a par with any of the classic sequences since the birth of cinema. In 10 short minutes it not only provided the exposition, it also conveyed a huge amount of information which paid off later in the film, and did both of these without you ever feeling that you were being spoonfed. And I can't recall the last time something moved me so deeply in the cinema.This movie is, simply, a work of genius.","
            8/10
            "
"SPIRITED AWAY","soanim8ed","29 August 2002","An entertaining animated film, it's not all fun, it's bittersweet for the most part. But enjoyment none the less,for the whole family.The story centers around Carl(voiced by Edward Asner), a retired balloon salesman, in his late 70's, and sadden by the passing of his loving wife Ellie. But Murphy's law starts coming, when after an embarrassing incident, is forced to move out of his house and into a retirement home. But Carl does want to kick it in just yet. So he blows over a thousand balloons(talk about a long night), with makes a steering wheel, in order for his house to float in mid air. While Carl is enjoying the fun getaway, he soon finds a young cub scout named Russell(voiced by newcomer Jordan Nagai), on his doorstep, Carl does not like it, but invites him in. Soon they both land some far off place in South America, where they soon meet a dog named Dug, who wears a special collar that can translate his thoughts(his voiced by Bob Peterson).And that is all I want to tell you, but this was an enjoyable film, pixar never ceases to disappoint. Perfectly voiced by Edward Asner, Jordan Nagai, and Bob Peterson. Not to mention it had incredible effects also.","
            10/10
            "
"SPIRITED AWAY","anselmdaniel","5 April 2022","I finally got around to watching this film after last year it being released. Since its arrival, it had many great things said from critics about it; saying how it was so good and all. Many promos had tags such as ""funniest movie of the summer"" and ""best Pixar film. These both lines are outrageously wrong. Up is nowhere near funny, it is actually quite depressing. They simply showed the funny scenes in the trailer but the actual movie was not funny. Right from the beginning, we see the old man as a kid being forced by his future wife (as a kid) to like him, and eventually it starts from there. They eventually get married, live a happily nice life then a few short scenes of pictures with background music, they show the wife dying in a hospital then there, she is dead. That's not funny.The characters weren't great. The old man was grumpy, and cruel. The kid was fat (a little under obese), bratty and annoying. He had privacy problems which was well showed in the film. The villain was boring and far too aggressive for a kids movie. Also there were talking dogs and a large bird. There were so many things confusing and not right about the film, such as some scenes that showed blood, and a scene with dogs attacking them. Also a scene where the villain captures and ties the kid (Russell) on a chair trying to kill him by sending him down a ramp (though the old man eventually saves him). I seriously don't see why this film was so praised, it is completely misleading and not great. Bland storyline, and uninteresting plot. It is vastly overrated, and shouldn't be in the top 250.","
            10/10
            "
"SPIRITED AWAY","erikgloor","24 September 2002","In terms of animated features, Pixar ventures where very few other animated films have gone before and that is to delve into the lives of the elderly generation. In fact, having any film (animated or not) examine what it is like to grow old and the roller coaster ride that is life would normally mean you are in for some heavy material indeed. This is because true depictions of life are not constantly joyful and grand, it is always hand in hand with tears and hardships. In this respect, Pixar are to be applauded to have dared create a ""kids"" film that explores the circle of life in all its vivid glory and personal heartache.Those who have scored UP poorly have undoubtedly felt misled, disappointed or even cheated because oftentimes when one thinks of Pixar, one thinks of imaginative explorations of what it would be like if our toys were alive (Toy Story 1 and 2), or if cars could talk (Cars), or if a mouse wanted to be a gourmet chef (Ratatouille), or how a family attempts to be ""normal"" when they all have superpowers (The Incredibles). Previous Pixar stories have always reached the realms of ""brilliant"" because these imaginative explorations are balanced with plot depth, humor and characters which audiences connect to and cheer for. Whether it's an ant trying to show his colony that they should stand up to the grasshoppers (A Bug's Life) or a humble cleaning robot guiding humanity home and trying to find love (Wall-E), all Pixar films are both fantastical and deeply meaningful thus showing their movies are more than just eye candy.And this is where UP has divided the people. Don't get me wrong, UP has the fantastical and the deeply meaningful in spades, the difference here is that Pixar explores these to the extreme.Flying a house to South America using thousands of balloons, dogs with futuristic collars that allow them to translate their ""dog"" language into English (or any other human language) and lest not forget they can also cook, a mythical rainbow colored bird and an old man who uses a walking stick in the first half of the film but can do ""Indiana Jones""-like feats in the second half of the film - Fantastical? CHECK.Boy meets girl, they fall in love, they marry, they discover they can't have children, they grow old together, wife dies, old man lives alone in house which he calls by his wife's name while high rise buildings are being constructed around him, old man attempts to fulfill promise to his deceased wife by flying to South America taking the house with him, and all that doesn't even cover the background story of the boy scout (who's father has left him and now only lives with his mum) who tries to help the old man out - Deeply meaningful? CHECK.The daring exploration by Pixar of both these fantastical and meaningful themes has resulted in a beautiful, at times humorous, oftentimes heart-wrenching and flawed (but not necessarily in a bad way) film.Never before has Pixar challenged the audience to such a level. Are you able to suspend belief to the point where you can believe a house can be lifted off by thousands of helium filled kids balloons and yet at the same time be willing to invest in an old man (who himself is flawed in more ways than one) and experience both the pain of love lost and the goal of hope found? Will parents be willing to explain to their young children about life and death? Will kids understand the adult themes? Will adults enjoy the ride or will they feel the movie is too depressing and the events too unbelievable? These are the questions which Pixar has dared audiences to confront.As for me, I enjoyed the film, I laughed during the bits where you're meant to laugh, and I was moved to tears during the bits where you were meant to be moved (especially the beginning which shows the fast forward life of old man Carl). I struggled at times with suspending my belief of the events in the second half; how both Carl and Russell (the boy scout) manage to do the physically astounding is not to be thought about in depth. All in all, a brave film by Pixar that doesn't quite reach the lofty heights of brilliance but if looked at from above has many lessons to be learned and perhaps, just perhaps examines the flaws in all of us (especially as we get older) and how we should all try to reach UP to greater heights.","
            10/10
            "
"SPIRITED AWAY","andrewroy-04316","18 March 2019","Pixar's tenth feature-length film is ""Up."" The film stars Ed Asner as a grumpy homebody and Jordan Nagai as Russell, a chubby Boy Scout. There are zeppelins, old-time explorers, talking dogs, and wine-serving dogs among the attractions. ""Up"" is one of the year's best films so far. It's ""amusing, moving, and full of life.""","
            10/10
            "
"SPIRITED AWAY","valleyjohn","27 July 2011","A lot of people have written about the humour, excitement, sweetness, depiction of love etc. etc. of this film, and with most of that I'd concur; I want to write about the element I haven't seen mentioned much, and which I perhaps enjoyed and was impressed by the most -- Pixar's homage to the spirit of the past, right down to the authentic style of the vocals in the 'period' song that plays at the end of the credits. (Not just a bit of distort and crackle to make it sound old -- if anything, that's overdone -- but the singing technique and orchestration are spot-on for a pre-war popular record. Wish I could say the same for the rhymes, but 'adventure' clearly isn't the easiest couplet to complete..!) By having Carl as the principal character and his adventures triggered by his childhood fantasies, Pixar have very cleverly contrived to have their cake and eat it: to produce what is basically a 'Boys' Own' adventure full of lost jungles, unknown species, biplanes and giant airships, mad scientific gadgets and a reclusive genius -- something out of the ""Eagle"" magazine, right down to its action climax -- and yet to set it in what is supposedly the modern world of its juvenile audience. The 1931 newsreel with which the film opens is wonderful pastiche (and was that a visual reference to ""King Kong"", as adventurer Muntz prepares to reveal his latest discovery?), the two children and their games bring the period to life as the real existence of people just like us without feeling in any way anachronistic, and then the segment that follows demonstrates Pixar's effective use and command of an even earlier idiom -- the fluent story-telling of the *silent* film era.Too much has been written already on the impact and poignancy of this wordless love-story for me to be able to add anything to its praise. I would agree with the reviewer who wrote that it is very rare for films of any kind to depict the married love of adults, let alone to do it in animation so sweetly as this.But actually, the moment when tears came to my eyes was not during this segment at all, but the moment when the house takes off and Carl makes his defiant adventure/escape... (Shades of the Crimson Permanent Assurance!)I found most of this film very enjoyable indeed, especially the retro adventure feel and the dog psychology. What actually undermined it for me was not the surrogate-family-bonding scenario, which would normally have been anathema to me but is handled convincingly here, but the handling of the villain. Interestingly, reading comments on the IMDb boards suggests not only that I am not alone in this, but that the film's creators themselves weren't very sure right up to a late stage in production what to do with him -- the result is that the character, who could have been intriguing, is simply dropped into one-dimensional mode and wasted.I would have preferred a treatment more like the ending of ""Ratatouille"" (and would have preferred a beginning to ""Ratatouille"" more like this!; and for this idiosyncratic reason alone, which did significantly affect my enjoyment, I have rated it down one mark from the level of 9 (for ""deeply moving and exciting"") that it would otherwise have scored on my personal scale. Both films still score by my standards very highly.","
            3/10
            "
"SPIRITED AWAY","TheBigSick","14 September 2017","My Rating : 9/10A wonderfully-done animated film, as most Pixar films are. Edward Asner provides the voice behind Carl, a widowed elderly man who is being forced to leave his home for a retirement home. Instead of accepting his fate he floats his home away to try and get to Paradise Falls: a destination he wanted to go to with his wife. The montage of Carl and Ellie's relationship is both lovely and sad. Their relationship goes through many ups and downs, yet their love remains strong, even after Ellie's death Carl is dedicated to her. The brilliant script and animation are as always with Pixar films backed by an impeccable score. One of the best animated films of all time and more than worthy of joining Beauty and the Beast and Toy Story 3 as the only animated films to be nominated for the Academy Award for Best Picture. Two thumbs UP!","
            10/10
            "
"SPIRITED AWAY","x_manicure_x","14 August 2021","Carl and Ellie meet and discover they both have the same dream of becoming explorers. They see newsreels of a daring adventurer named Charles Muntz, who is accused of faking a discovery of an animal unknown to man. He goes back to Venezuela, vowing to bring back the creature he claims he saw. Nothing is heard from him in years. Carl and Ellie grow up and marry. They buy an old house and fix it up. The two save up their money to go to Paradise Falls, but end up using the money for problems in life. It's present day and Ellie has died.This is all told in a beautiful but heart-wrenching montage that will make any human tear up. It's one of the best montage I've ever seen. However, the film focuses of Carl after the death of his wife. He is a recluse. After a problem has occurred, Carl decides to go to Venezuela, as a promise to Ellie. However, he's stuck with an 8-year-old Wilderness Explorer named Russell. Together, they embark in an adventure to a lost world, all brought to you by Pixar.Saying that ""Up"" is (yet) another masterpiece from Pixar is getting clichéd by now. At this point, Pixar can do no wrong. What they have done in the past several years was bringing films for all ages to enjoy. ""Up"" is the reason why people go see movies in the first place. Compared to other animated films, ""Up"" doesn't have innuendos for the older audiences. That's because it doesn't need to. This film is fantastic for all ages, the story appealing to many more people than the last two Pixar films.The rich story in ""Up"" may might as well be the most realistic from Pixar yet. It's poignantly told and there are things in life that are shown here that have never been shown in other animated films before. The characters are lovable and charming and are painfully and surprisingly authentic (well, except for the talking dogs, of course). The odd relationship between Carl and Russell grows as the film progresses. For the first time, the adult is smarter than the child. The film is also undeniably endearing. The film is so endearing, in fact, that you'll cry or choke up in at least three or four different spots in the film.I didn't see this film in 3D but I can tell you the film works well with or without the extra dimension aspect. The whole look of the film is just wonderful. The colors are exuberant and lively. The animation is pitch perfect. The story is nearly flawless, with some minor problems, including some talking dogs. The score by Michael Giacchino is sweet and lovely. The directing by both Pete Docter and Bob Peterson is really great. Wow, it seemed like every shot of the film moved the story along. Some scenes were hilarious too, filled with witty dialogue. The action sequences were impeccably crafted, I'll admit, including an excellent shot in the very first one.Overall, what I loved best about this movie are the characters and the story, the two most important aspects to any movie, in fact. The entire film just hits all of the right notes. With films being released these days, it's fantastic to see movies like ""Up"" are being released every once in awhile. I loved every minute of ""Up"" and I assure you will too. It's no surprise for me to say that ""Up"" is the best film of this year but I find it hard another film may be better than it.","
            8/10
            "
"SPIRITED AWAY","SnoopyStyle","18 September 2016","There are so many emotional scenes in this movie, plus the cute talking dog Dug, Mr. Fredrickson's and Russel's relationship (plus his relationship with his wife Ellie early in the film), it's all a treasure. This is one of the best things Disney ever made, may the actors who voiced the older roles RIP. I love this film!","
            10/10
            "
"SPIRITED AWAY","elsinefilo","4 March 2006","Wow, I mean wow. I saw this at the movies at an advanced screening and OH MY GOOOOOODDDD!!!!!!!! Since the 80s PIXAR's gone from tiny to the greatest animation studio of all time along with Disney and Studio Ghibli.I cried for the first time in the cinema. This movie had the charm of old school Disney movies. It's also no surprise that this was nominated for Best Picture at the Oscars. The characters were 100% likable and the movie was different like Hayao Miyazaki's films.Who would give this film a one-star rating?! Only people with no taste and Epic Movie lovers would hate this because those kind of guys are morons. Bottomline: A 10/10 movie with absolutely no flaws. It plays like a masterpiece which it definitely is. Highly recommended for animation lovers, PIXAR lovers and even for those who love Hayao Miyazaki's films.It's just...gorgeous!:D","
            5/10
            "
